activity,datetime,hours,notes,client_id,project_id
Edu Data Science,2023-12-10 12:46:00,0.55,,,
Brilliant,2023-12-10 19:53:00,0.58,,,
DS Test and Interview Prep,2023-12-10 20:34:00,0.05,,,
DS Test and Interview Prep,2023-12-10 21:22:00,0.8,,,
Spec,2023-12-11 08:43:00,0.48,,105,110
Spec,2023-12-11 09:37:00,1.15,,105,110
Spec,2023-12-11 11:11:00,0.17,,105,108
Admin,2023-12-11 11:56:00,0.82,,,
DS Test and Interview Prep,2023-12-11 13:26:00,1.03,,,
Edu Data Science,2023-12-11 14:40:00,0.63,,,
Edu Data Science,2023-12-11 15:35:00,0.35,,,
Practicing,2023-12-11 16:11:00,0.22,,,
Practicing,2023-12-11 18:01:00,0.5,,,
Brilliant,2023-12-11 23:30:00,0.48,,,
Brilliant,2023-12-12 12:13:00,0.23,,,
DS Test and Interview Prep,2023-12-12 12:27:00,0.57,,,
DS Test and Interview Prep,2023-12-12 13:06:00,0.47,,,
Employer Hunt,2023-12-12 13:34:00,0.22,,,
Employer Hunt,2023-12-12 14:17:00,0.97,,,
Admin,2023-12-12 15:20:00,0.28,,,
Practicing,2023-12-12 16:25:00,0.63,,,
Practicing,2023-12-12 17:19:00,0.37,,,
Admin,2023-12-12 17:43:00,0.12,,,
Programming Portfolio,2023-12-12 17:51:00,0.7,,,
Brilliant,2023-12-12 23:33:00,0.37,,,
Employer Hunt,2023-12-13 11:33:00,1.27,,,
Admin,2023-12-13 13:05:00,0.3,,,
Brilliant,2023-12-13 13:43:00,0.12,,,
Brilliant,2023-12-13 13:52:00,0.78,,,
DS Test and Interview Prep,2023-12-13 14:47:00,1.2,,,
Programming Portfolio,2023-12-13 16:58:00,0.63,,,
Practicing,2023-12-14 12:02:00,0.53,,,
Sound Design,2023-12-14 12:38:00,0.08,,,
Practicing,2023-12-14 12:56:00,0.55,,,
Client Production,2023-12-14 13:40:00,0.53,,19,86
Client Production,2023-12-14 14:31:00,0.2,,19,86
Admin,2023-12-14 14:43:00,0.18,,,
Client Production,2023-12-14 14:55:00,0.72,,19,86
Client Production,2023-12-14 17:29:00,0.22,,19,86
Client Production,2023-12-14 17:55:00,0.73,,19,86
Client Production,2023-12-14 18:47:00,0.18,,19,86
Client Production,2023-12-14 19:50:00,2.0,,19,86
Spec,2023-12-15 09:56:00,1.72,,105,108
DS Test and Interview Prep,2023-12-15 13:55:00,0.53,,,
Employer Hunt,2023-12-15 14:48:00,0.55,,,
Brilliant,2023-12-15 16:22:00,0.7,,,
Employer Hunt,2023-12-15 17:05:00,0.32,,,
Brilliant,2023-12-15 20:42:00,0.55,,,
Practicing,2023-12-18 12:25:00,0.5,,,
DS Test and Interview Prep,2023-12-18 13:34:00,0.67,,,
DS Test and Interview Prep,2023-12-18 14:27:00,0.6,,,
Brilliant,2023-12-18 15:14:00,0.28,,,
DS Test and Interview Prep,2023-12-18 16:05:00,0.5,,,
Programming Portfolio,2023-12-18 16:49:00,0.18,,,
Programming Portfolio,2023-12-18 20:55:00,0.8,,,
Family,2023-12-19 10:36:00,0.68,,,
Admin,2023-12-19 11:22:00,0.47,,,
Admin,2023-12-19 12:40:00,2.67,,,
DS Test and Interview Prep,2023-12-19 17:28:00,0.18,,,
Employer Hunt,2023-12-20 12:00:00,1.5,,,
Admin,2023-12-20 13:54:00,0.15,,,
Employer Hunt,2023-12-20 14:50:00,0.57,,,
Employer Hunt,2023-12-20 15:39:00,0.98,,,
Brilliant,2023-12-20 20:20:00,0.48,,,
Employer Hunt,2023-12-20 22:39:00,1.0,,,
DS Test and Interview Prep,2023-12-21 10:04:00,0.33,,,
DS Test and Interview Prep,2023-12-21 10:27:00,0.38,,,
DS Test and Interview Prep,2023-12-21 13:06:00,0.63,,,
DS Test and Interview Prep,2023-12-21 14:11:00,0.85,,,
Client Production,2023-12-21 16:00:00,0.35,,19,86
Practicing,2023-12-21 19:18:00,0.17,,,
Client Production,2023-12-21 19:31:00,1.15,,19,87
Client Production,2023-12-21 21:00:00,0.97,,19,87
Client Production,2023-12-21 22:14:00,0.75,,19,87
DS Test and Interview Prep,2023-12-26 11:15:00,0.68,,,
DS Test and Interview Prep,2023-12-26 12:39:00,0.2,,,
DS Test and Interview Prep,2023-12-26 13:10:00,0.23,,,
DS Test and Interview Prep,2023-12-26 14:41:00,0.58,,,
Brilliant,2023-12-26 17:02:00,0.68,,,
Practicing,2023-12-26 17:43:00,0.5,,,
Edu Data Science,2023-12-27 12:44:00,0.55,,,
Edu Data Science,2023-12-28 12:08:00,0.27,,,
Edu Data Science,2023-12-28 12:34:00,0.33,,,
Edu Data Science,2023-12-28 12:58:00,0.42,,,
Practicing,2023-12-30 14:51:00,0.55,,,
Practicing,2023-12-30 16:09:00,0.18,,,
Practicing,2023-12-30 17:11:00,0.37,,,
Spec,2023-12-30 17:40:00,0.5,,99,1
Spec,2023-12-30 18:25:00,0.52,,99,1
Spec,2023-12-30 18:56:00,0.67,,99,1
Spec,2023-12-30 21:04:00,1.78,,99,1
Edu Data Science,2024-01-03 10:10:00,0.65,,,
Edu Data Science,2024-01-03 10:53:00,1.7,,,
Admin,2024-01-03 22:15:00,0.33,,,
Employer Hunt,2024-01-03 23:05:00,0.38,,,
Employer Hunt,2024-01-03 23:30:00,0.48,,,
Spec,2024-01-04 10:21:00,0.53,,93,107
Spec,2024-01-04 11:05:00,1.4,,93,107
Spec,2024-01-04 12:52:00,1.07,,93,107
Spec,2024-01-04 14:04:00,0.6,,93,107
Client Production,2024-01-04 20:41:00,0.28,,19,86
Practicing,2024-01-04 20:58:00,0.25,,,
Client Production,2024-01-04 21:14:00,1.22,,19,86
Spec,2024-01-05 08:44:00,1.82,,105,108
Sound Design,2024-01-05 12:10:00,0.83,,,
Admin,2024-01-05 14:07:00,1.82,,,
Programming Portfolio,2024-01-05 16:00:00,1.82,,,
Spec,2024-01-12 08:36:00,1.95,,105,108
Brilliant,2024-01-12 12:05:00,0.3,,,
DS Test and Interview Prep,2024-01-12 17:50:00,0.87,,,
DS Test and Interview Prep,2024-01-12 18:55:00,0.13,,,
DS Test and Interview Prep,2024-01-12 19:09:00,0.37,,,
Employer Hunt,2024-01-12 19:32:00,0.5,,,
Programming Portfolio,2024-01-12 20:12:00,0.83,,,
Programming Portfolio,2024-01-12 21:15:00,0.85,,,
Programming Portfolio,2024-01-13 14:24:00,1.38,,,
Client Production,2024-01-13 16:28:00,0.2,,19,86
Practicing,2024-01-13 16:40:00,0.33,,,
Client Production,2024-01-13 17:10:00,0.62,,19,86
Client Production,2024-01-13 17:55:00,1.23,,19,86
Client Production,2024-01-13 19:56:00,0.48,,19,86
Client Production,2024-01-13 20:30:00,0.8,,19,86
Client Production,2024-01-13 23:16:00,0.05,,,
Edu Data Science,2024-01-14 11:13:00,0.2,,,
Edu Data Science,2024-01-14 12:07:00,0.35,,,
Client Production,2024-01-15 09:50:00,1.78,,93,107
Client Production,2024-01-15 12:10:00,1.33,,93,107
Client Production,2024-01-15 13:37:00,0.08,,93,107
Practicing,2024-01-15 16:12:00,0.52,,,
DS Test and Interview Prep,2024-01-15 16:49:00,0.82,,,
Spec,2024-01-16 09:10:00,2.83,,105,108
Programming Portfolio,2024-01-16 14:38:00,1.15,,,
Programming Portfolio,2024-01-16 19:26:00,1.03,,,
Programming Portfolio,2024-01-16 20:39:00,0.85,,,
Practicing,2024-01-17 10:03:00,0.53,,,
Client Production,2024-01-17 10:38:00,1.3,,96,128
Client Production,2024-01-17 12:05:00,1.03,,96,128
Client Production,2024-01-17 14:01:00,0.93,,96,128
Client Production,2024-01-17 17:37:00,0.3,,96,128
Client Production,2024-01-17 19:28:00,1.1,,103,22
Client Production,2024-01-17 20:43:00,0.52,,103,22
Client Production,2024-01-17 21:14:00,0.4,,103,22
Employer Hunt,2024-01-18 10:43:00,0.6,,,
Practicing,2024-01-18 12:44:00,0.53,,,
Client Production,2024-01-18 13:21:00,0.85,,19,86
Client Production,2024-01-18 15:03:00,1.0,,19,86
Client Production,2024-01-18 16:23:00,1.3,,19,86
Client Production,2024-01-18 18:58:00,0.15,,19,86
Client Production,2024-01-18 19:34:00,1.25,,,
Admin,2024-01-19 10:17:00,2.13,,,
Client Production,2024-01-19 16:47:00,1.92,,103,20
Practicing,2024-01-19 21:17:00,0.15,,,
Client Production,2024-01-19 21:26:00,0.72,,103,20
Client Production,2024-01-19 22:21:00,0.42,,103,20
Employer Hunt,2024-01-20 09:00:00,0.42,,,
Client Production,2024-01-20 12:32:00,0.58,,103,20
Client Production,2024-01-20 13:26:00,0.72,,103,20
Client Production,2024-01-20 16:32:00,1.25,,103,22
Client Production,2024-01-20 17:59:00,1.03,,103,18
Client Production,2024-01-20 19:59:00,0.1,,,
Practicing,2024-01-20 20:05:00,0.12,,,
Client Production,2024-01-20 20:12:00,0.37,,103,18
Client Production,2024-01-20 20:44:00,0.68,,103,18
Client Production,2024-01-20 21:45:00,0.3,,103,18
Client Production,2024-01-20 22:07:00,0.2,,103,18
Client Production,2024-01-20 22:59:00,0.27,,103,18
Client Production,2024-01-20 23:21:00,0.45,,103,20
Practicing,2024-01-21 11:58:00,0.13,,,
Client Production,2024-01-21 12:13:00,0.88,,103,22
Client Production,2024-01-21 13:20:00,0.62,,103,22
Client Production,2024-01-21 14:36:00,0.6,,103,22
Client Production,2024-01-21 15:29:00,0.25,,103,22
Sound Design,2024-01-22 10:51:00,0.55,,,
Sound Design,2024-01-22 11:39:00,0.75,,,
Admin,2024-01-22 12:43:00,0.57,,,
Admin,2024-01-22 13:29:00,0.77,,,
Sound Design,2024-01-22 17:00:00,0.5,,,
Client Production,2024-01-22 18:00:00,0.32,,,
Sound Design,2024-01-22 18:20:00,0.3,,,
Client Production,2024-01-22 18:42:00,0.6,,,
Family,2024-01-22 22:07:00,1.0,,,
Employer Hunt,2024-01-24 09:58:00,0.53,,,
Admin,2024-01-24 10:32:00,0.5,,,
Client Production,2024-01-24 11:10:00,1.48,,93,107
Client Production,2024-01-24 13:19:00,1.13,,93,107
Spec,2024-01-24 14:30:00,0.5,,93,107
Admin,2024-01-24 16:31:00,0.25,,,
DS Test and Interview Prep,2024-01-24 16:56:00,0.38,,,
Employer Hunt,2024-01-24 21:10:00,0.3,,,
Employer Hunt,2024-01-25 09:24:00,1.72,,,
Employer Hunt,2024-01-25 11:16:00,0.4,,,
Employer Hunt,2024-01-25 12:06:00,1.32,,,
Admin,2024-01-25 13:54:00,0.35,,,
Employer Hunt,2024-01-25 17:28:00,0.42,,,
Spec,2024-01-25 19:58:00,0.87,,19,85
Client Production,2024-01-25 20:50:00,2.37,,19,85
Spec,2024-01-26 08:48:00,2.07,,,
Spec,2024-01-26 11:05:00,0.53,,,
Admin,2024-01-26 11:40:00,0.33,,,
Employer Hunt,2024-01-26 12:04:00,0.32,,,
Client Production,2024-01-26 12:24:00,0.17,,103,20
Admin,2024-01-26 14:27:00,1.55,,,
Practicing,2024-01-26 16:56:00,0.5,,,
DS Test and Interview Prep,2024-01-26 17:37:00,0.63,,,
Admin,2024-01-29 09:47:00,0.5,,,
Admin,2024-01-29 10:39:00,0.73,,,
Employer Hunt,2024-01-29 11:32:00,0.08,,,
Employer Hunt,2024-01-29 11:37:00,0.47,,,
DS Test and Interview Prep,2024-01-29 13:00:00,0.7,,,
DS Test and Interview Prep,2024-01-29 14:00:00,1.05,,,
Admin,2024-01-29 15:08:00,0.37,,,
Admin,2024-01-29 15:56:00,0.37,,,
Employer Hunt,2024-01-29 16:21:00,0.02,,,
Edu Data Science,2024-01-29 16:36:00,0.53,,,
Practicing,2024-01-29 17:30:00,0.17,,,
Practicing,2024-01-29 19:13:00,0.13,,,
Practicing,2024-01-29 20:02:00,0.15,,,
Practicing,2024-01-29 20:13:00,0.17,,,
Practicing,2024-01-29 20:26:00,0.13,,,
Edu Data Science,2024-01-29 20:42:00,0.65,,,
Admin,2024-01-29 21:31:00,0.25,,,
Spec,2024-01-30 08:34:00,0.9,,,
Programming Portfolio,2024-01-30 09:55:00,0.18,,,
Employer Hunt,2024-01-30 10:07:00,0.03,,,
Employer Hunt,2024-01-30 10:14:00,0.33,,,
DS Test and Interview Prep,2024-01-30 11:31:00,0.55,,,
DS Test and Interview Prep,2024-01-30 12:39:00,0.55,,,
Admin,2024-01-30 14:15:00,0.53,,,
Admin,2024-01-30 17:42:00,0.95,,,
Employer Hunt,2024-01-30 20:10:00,0.25,,,
Employer Hunt,2024-01-30 20:42:00,0.78,,,
Edu Data Science,2024-01-30 21:57:00,0.87,,,
Admin,2024-01-30 23:30:00,0.12,,,
Admin,2024-01-31 09:58:00,0.52,,,
Practicing,2024-01-31 10:38:00,0.55,,,
DS Test and Interview Prep,2024-01-31 11:12:00,0.75,,,
DS Test and Interview Prep,2024-01-31 12:10:00,0.73,,,
Sound Design,2024-01-31 13:37:00,0.18,,,
Client Production,2024-01-31 14:04:00,0.55,,,
Employer Hunt,2024-01-31 14:53:00,0.17,,,
Client Production,2024-01-31 15:13:00,0.63,,93,107
Client Production,2024-01-31 16:05:00,0.17,,93,107
Client Production,2024-01-31 21:17:00,0.12,,,
Admin,2024-01-31 21:38:00,0.22,,,
DS Test and Interview Prep,2024-02-01 11:43:00,1.23,,,
Employer Hunt,2024-02-01 13:21:00,0.42,,,
Employer Hunt,2024-02-01 13:57:00,0.13,,,
Edu Data Science,2024-02-01 15:15:00,0.53,,,
Client Production,2024-02-01 16:46:00,0.73,,19,85
Client Production,2024-02-01 17:38:00,0.68,,19,85
Practicing,2024-02-01 20:57:00,0.37,,,
DS Test and Interview Prep,2024-02-02 09:36:00,0.25,,,
DS Test and Interview Prep,2024-02-02 09:57:00,0.3,,,
DS Test and Interview Prep,2024-02-02 10:31:00,0.55,,,
DS Test and Interview Prep,2024-02-02 11:55:00,1.07,,,
Edu Data Science,2024-02-02 13:29:00,0.95,,,
Practicing,2024-02-02 15:19:00,0.22,,,
Client Production,2024-02-02 15:32:00,0.47,,93,107
Client Production,2024-02-02 16:18:00,0.45,,93,107
DS Test and Interview Prep,2024-02-06 09:34:00,0.05,,,
DS Test and Interview Prep,2024-02-06 09:41:00,0.45,,,
Edu Data Science,2024-02-06 10:21:00,0.68,,,
Practicing,2024-02-06 12:38:00,0.52,,,
Client Production,2024-02-06 13:33:00,0.52,,96,128
Client Production,2024-02-06 15:09:00,1.28,,96,128
Client Production,2024-02-06 17:14:00,0.22,,96,128
Client Production,2024-02-06 17:37:00,1.57,,96,128
Edu Data Science,2024-02-07 09:38:00,0.35,,,
Edu Data Science,2024-02-07 10:00:00,0.42,,,
DS Test and Interview Prep,2024-02-07 10:31:00,0.52,,,
Practicing,2024-02-07 11:50:00,0.53,,,
Client Production,2024-02-07 13:20:00,0.82,,96,128
Client Production,2024-02-07 14:49:00,0.37,,96,128
Employer Hunt,2024-02-08 10:07:00,0.37,,,
Admin,2024-02-08 10:29:00,0.17,,,
Edu Data Science,2024-02-08 11:19:00,0.92,,,
DS Test and Interview Prep,2024-02-08 12:26:00,1.17,,,
Employer Hunt,2024-02-08 14:06:00,0.35,,,
Employer Hunt,2024-02-08 14:27:00,0.2,,,
Employer Hunt,2024-02-08 14:50:00,0.17,,,
Spec,2024-02-08 19:32:00,0.52,,19,85
Client Production,2024-02-08 20:03:00,0.38,,19,85
Client Production,2024-02-08 20:40:00,1.15,,19,85
Client Production,2024-02-08 22:29:00,1.02,,19,85
Edu Data Science,2024-02-09 11:20:00,0.48,,,
Employer Hunt,2024-02-09 11:49:00,0.4,,,
Edu Data Science,2024-02-09 12:15:00,0.33,,,
DS Test and Interview Prep,2024-02-09 13:27:00,0.47,,,
Practicing,2024-02-09 14:42:00,0.52,,,
Client Production,2024-02-09 15:31:00,0.47,,19,85
Client Production,2024-02-10 14:16:00,0.15,,19,85
Practicing,2024-02-10 14:45:00,0.25,,,
Client Production,2024-02-10 15:02:00,0.95,,19,85
Practicing,2024-02-10 16:51:00,0.15,,,
Client Production,2024-02-10 17:00:00,0.93,,19,85
Practicing,2024-02-10 18:21:00,0.08,,,
Client Production,2024-02-10 18:26:00,1.05,,19,85
Admin,2024-02-11 13:07:00,0.38,,,
Practicing,2024-02-11 14:44:00,0.38,,,
Client Production,2024-02-11 15:07:00,1.38,,19,85
Client Production,2024-02-11 16:51:00,1.03,,19,85
Client Production,2024-02-11 17:57:00,0.15,,19,85
Client Production,2024-02-11 18:11:00,0.13,,19,85
Edu Data Science,2024-02-12 10:37:00,0.73,,,
DS Test and Interview Prep,2024-02-12 11:43:00,1.08,,,
Practicing,2024-02-12 13:10:00,0.35,,,
Client Production,2024-02-12 13:43:00,1.37,,96,128
Client Production,2024-02-12 15:59:00,0.73,,96,128
Client Production,2024-02-12 17:42:00,0.83,,96,128
Client Production,2024-02-12 18:44:00,0.67,,96,128
Employer Hunt,2024-02-12 21:16:00,0.38,,,
Admin,2024-02-12 23:03:00,0.12,,,
Edu Data Science,2024-02-13 11:01:00,0.37,,,
DS Test and Interview Prep,2024-02-13 11:51:00,0.23,,,
DS Test and Interview Prep,2024-02-13 12:08:00,0.17,,,
DS Test and Interview Prep,2024-02-13 12:32:00,0.42,,,
Practicing,2024-02-13 13:28:00,0.37,,,
Practicing,2024-02-13 14:07:00,0.53,,,
Client Production,2024-02-13 15:39:00,0.57,,19,85
Client Production,2024-02-13 16:48:00,1.02,,19,85
Client Production,2024-02-13 18:37:00,1.75,,19,85
Edu Data Science,2024-02-14 10:20:00,0.6,,,
DS Test and Interview Prep,2024-02-14 11:15:00,0.5,,,
Practicing,2024-02-14 12:14:00,0.4,,,
Practicing,2024-02-14 12:39:00,0.3,,,
Practicing,2024-02-14 13:23:00,0.23,,,
Client Production,2024-02-14 13:39:00,0.18,,19,85
Client Production,2024-02-14 14:27:00,0.63,,19,85
Client Production,2024-02-14 15:43:00,0.5,,19,85
Edu Data Science,2024-02-15 10:52:00,0.6,,,
DS Test and Interview Prep,2024-02-15 11:39:00,1.5,,,
Practicing,2024-02-15 14:28:00,0.58,,,
Client Production,2024-02-15 16:02:00,0.53,,19,85
Client Production,2024-02-15 17:00:00,0.43,,19,85
Client Production,2024-02-15 18:28:00,0.73,,19,85
Client Production,2024-02-15 19:35:00,0.98,,19,85
Admin,2024-02-16 11:02:00,0.23,,,
Edu Data Science,2024-02-16 11:20:00,0.35,,,
Edu Data Science,2024-02-16 11:47:00,0.27,,,
DS Test and Interview Prep,2024-02-16 12:13:00,0.5,,,
Practicing,2024-02-16 13:00:00,0.57,,,
Client Production,2024-02-16 14:36:00,0.87,,105,110
Client Production,2024-02-16 15:48:00,0.22,,105,110
Practicing,2024-02-18 14:04:00,0.38,,,
Employer Hunt,2024-02-19 09:44:00,0.85,,,
Admin,2024-02-19 11:11:00,0.5,,,
Programming Portfolio,2024-02-19 13:12:00,0.53,,,
Edu Data Science,2024-02-19 13:58:00,0.5,,,
Practicing,2024-02-19 14:45:00,0.53,,,
Client Production,2024-02-19 15:24:00,0.6,,105,110
Client Production,2024-02-19 17:15:00,0.55,,105,110
Client Production,2024-02-19 18:50:00,0.55,,105,110
Family,2024-02-19 21:32:00,0.87,,,
Spec,2024-02-21 12:30:00,3.15,SWC 2024,115,129
Spec,2024-02-21 16:21:00,1.98,SWC 2024,115,129
Spec,2024-02-21 18:28:00,0.17,SWC 2024,115,129
Spec,2024-02-21 19:11:00,0.6,SWC 2024,115,129
Spec,2024-02-21 20:13:00,0.23,SWC 2024,115,129
Spec,2024-02-22 12:56:00,1.27,SWC 2024,10,131
Spec,2024-02-22 14:30:00,0.73,SWC 2024,10,131
Spec,2024-02-22 15:45:00,1.65,SWC 2024,10,131
Spec,2024-02-22 17:43:00,0.67,SWC 2024,10,131
Spec,2024-02-22 18:39:00,0.52,SWC 2024,10,131
Spec,2024-02-23 13:15:00,0.67,SWC 2024,68,68
Spec,2024-02-23 14:13:00,1.3,SWC 2024,68,68
Spec,2024-02-23 16:40:00,0.33,SWC 2024,68,68
Spec,2024-02-23 17:53:00,1.68,SWC 2024,68,68
Spec,2024-02-23 19:46:00,0.9,SWC 2024,68,68
Edu Data Science,2024-02-26 10:18:00,0.57,,,
DS Test and Interview Prep,2024-02-26 11:04:00,0.57,,,
Programming Portfolio,2024-02-26 11:48:00,0.82,,,
Practicing,2024-02-26 13:29:00,0.47,,,
Sound Design,2024-02-26 14:05:00,0.82,,,
Spec,2024-02-26 15:13:00,0.53,SWC 2024,115,129
Spec,2024-02-26 17:58:00,0.6,SWC 2024,115,129
Spec,2024-02-26 18:49:00,0.52,SWC 2024,115,129
Spec,2024-02-26 19:25:00,0.67,SWC 2024,115,129
Employer Hunt,2024-02-26 20:20:00,0.25,,,
Employer Hunt,2024-02-26 20:38:00,0.27,,,
Practicing,2024-02-27 10:00:00,0.37,,,
Employer Hunt,2024-02-27 10:48:00,0.15,,,
Edu Data Science,2024-02-27 11:18:00,0.65,,,
DS Test and Interview Prep,2024-02-27 12:16:00,0.53,,,
Spec,2024-02-27 13:18:00,0.57,SWC 2024,115,129
Spec,2024-02-27 13:59:00,0.73,SWC 2024,115,129
Spec,2024-02-27 15:46:00,0.95,SWC 2024,10,131
Practicing,2024-02-27 20:39:00,0.22,,,
Practicing,2024-02-27 20:55:00,0.03,,,
Spec,2024-02-27 22:27:00,0.55,SWC 2024,10,131
Client Production,2024-02-28 08:33:00,1.27,,105,110
Client Production,2024-02-28 10:05:00,0.48,,105,110
Edu Data Science,2024-02-28 13:50:00,0.48,,,
DS Test and Interview Prep,2024-02-28 14:36:00,0.23,,,
DS Test and Interview Prep,2024-02-28 17:18:00,0.23,,,
Sound Design,2024-02-29 10:27:00,0.12,,,
Spec,2024-02-29 10:37:00,0.8,SWC 2024,10,131
Spec,2024-02-29 12:25:00,1.75,SWC 2024,10,131
Practicing,2024-02-29 14:33:00,0.33,,,
Spec,2024-02-29 15:29:00,2.47,SWC 2024,10,131
Spec,2024-02-29 18:01:00,0.1,SWC 2024,10,131
DS Test and Interview Prep,2024-02-29 20:42:00,0.53,,,
Spec,2024-03-01 08:29:00,0.5,SWC 2024,115,129
Admin,2024-03-01 10:24:00,0.15,,,
Edu Data Science,2024-03-01 10:46:00,0.63,,,
DS Test and Interview Prep,2024-03-01 11:51:00,0.47,,,
Practicing,2024-03-01 13:32:00,0.23,,,
Practicing,2024-03-01 14:02:00,0.02,,,
Practicing,2024-03-01 14:06:00,0.35,,,
Spec,2024-03-01 14:28:00,0.65,SWC 2024,115,129
Spec,2024-03-03 14:20:00,0.33,SWC 2024,10,131
Spec,2024-03-03 14:49:00,0.35,SWC 2024,10,131
Spec,2024-03-04 10:00:00,0.13,SWC 2024,10,131
Spec,2024-03-04 10:46:00,0.43,SWC 2024,115,129
Spec,2024-03-04 11:49:00,0.9,SWC 2024,115,129
Admin,2024-03-04 13:36:00,0.1,,,
Spec,2024-03-04 13:49:00,0.32,SWC 2024,10,131
Practicing,2024-03-04 14:18:00,0.42,,,
Practicing,2024-03-04 14:50:00,0.52,,,
Spec,2024-03-04 15:25:00,0.77,SWC 2024,68,68
Spec,2024-03-04 17:53:00,1.48,SWC 2024,68,68
Spec,2024-03-04 19:39:00,0.37,SWC 2024,68,68
Admin,2024-03-04 21:27:00,0.05,,,
Sound Design,2024-03-04 21:32:00,0.15,,,
Edu Data Science,2024-03-04 21:45:00,0.58,,,
Spec,2024-03-05 10:00:00,0.37,SWC 2024,115,129
Edu Data Science,2024-03-05 11:37:00,0.42,,,
DS Test and Interview Prep,2024-03-05 12:04:00,0.93,,,
Practicing,2024-03-05 13:09:00,0.4,,,
Spec,2024-03-05 13:46:00,0.85,,105,108
Admin,2024-03-05 15:50:00,0.35,,,
Spec,2024-03-06 09:57:00,0.92,SWC 2024,68,68
Spec,2024-03-06 11:17:00,0.55,SWC 2024,68,68
Practicing,2024-03-06 11:51:00,0.23,,,
Spec,2024-03-06 12:18:00,0.57,SWC 2024,68,68
Sound Design,2024-03-06 13:16:00,0.28,,,
Spec,2024-03-06 13:34:00,0.78,SWC 2024,68,68
Spec,2024-03-06 14:37:00,0.62,SWC 2024,68,68
Spec,2024-03-06 15:21:00,0.15,SWC 2024,68,68
Edu Data Science,2024-03-07 11:37:00,1.07,,,
Admin,2024-03-07 13:53:00,0.23,,,
Sound Design,2024-03-07 14:20:00,0.17,,,
Client Production,2024-03-07 15:35:00,0.37,,,
Client Production,2024-03-07 16:08:00,0.22,,,
Client Production,2024-03-08 06:57:00,2.02,,105,110
DS Test and Interview Prep,2024-03-08 14:51:00,0.63,,,
Edu Data Science,2024-03-09 00:22:00,0.22,,,
Edu Data Science,2024-03-09 23:51:00,0.57,,,
Client Production,2024-03-10 21:10:00,0.3,,105,110
Client Production,2024-03-11 08:00:00,0.92,,105,110
Client Production,2024-03-11 09:31:00,1.45,,105,110
Edu Data Science,2024-03-11 12:44:00,0.35,,,
Edu Data Science,2024-03-11 18:59:00,0.47,,,
Edu Data Science,2024-03-11 21:59:00,0.48,,,
Admin,2024-03-11 22:31:00,0.27,,,
Client Production,2024-03-11 23:12:00,0.43,,105,110
Client Production,2024-03-11 23:47:00,0.33,,105,110
Client Production,2024-03-12 00:16:00,0.32,,105,110
Admin,2024-03-12 15:29:00,0.33,,,
Employer Hunt,2024-03-12 16:07:00,0.02,,,
Edu Data Science,2024-03-12 17:22:00,0.85,,,
Admin,2024-03-12 18:27:00,0.3,,,
Client Production,2024-03-12 22:16:00,0.15,,105,110
Sound Design,2024-03-12 22:25:00,0.08,,,
Client Production,2024-03-12 22:33:00,0.22,,105,110
Admin,2024-03-12 22:47:00,0.75,,,
Client Production,2024-03-12 23:37:00,0.17,,105,110
Client Production,2024-03-12 23:59:00,1.27,,,
Practicing,2024-03-13 12:10:00,0.35,,,
Client Production,2024-03-13 15:06:00,0.32,,105,110
Admin,2024-03-13 15:26:00,0.25,,,
Client Production,2024-03-13 15:42:00,0.35,,105,110
Client Production,2024-03-13 16:18:00,0.9,,105,110
Client Production,2024-03-13 21:55:00,0.42,,,
Admin,2024-03-14 10:54:00,0.38,,,
Practicing,2024-03-14 11:27:00,0.48,,,
Practicing,2024-03-14 12:23:00,0.4,,,
Family,2024-03-15 08:50:00,1.35,,,
Client Production,2024-03-15 10:17:00,0.32,,,
Family,2024-03-15 10:37:00,0.58,,,
Client Production,2024-03-15 11:12:00,0.55,,,
Family,2024-03-15 12:29:00,0.33,,,
Employer Hunt,2024-03-15 13:49:00,0.07,,,
Family,2024-03-15 13:53:00,0.17,,,
Edu Data Science,2024-03-15 14:03:00,0.22,,,
DS Test and Interview Prep,2024-03-15 14:21:00,0.12,,,
Practicing,2024-03-15 14:46:00,0.43,,,
Spec,2024-03-15 19:35:00,0.45,SWC 2024,68,68
Spec,2024-03-18 13:00:00,0.98,,112,42
Spec,2024-03-18 14:16:00,0.93,,112,42
Spec,2024-03-18 15:55:00,0.4,,112,42
Spec,2024-03-18 16:43:00,0.45,,112,42
Spec,2024-03-18 17:15:00,1.17,,112,42
Programming Portfolio,2024-03-19 13:45:00,0.58,,,
Spec,2024-03-20 12:21:00,1.17,,33,43
Spec,2024-03-20 13:40:00,0.33,,33,43
Spec,2024-03-20 14:20:00,1.27,,33,43
Spec,2024-03-20 15:42:00,0.13,,33,43
Spec,2024-03-20 15:59:00,0.2,,33,43
Spec,2024-03-20 16:40:00,0.18,,33,43
Spec,2024-03-20 16:58:00,0.38,,33,43
Spec,2024-03-21 11:45:00,0.55,,33,43
Spec,2024-03-21 12:24:00,0.08,,33,43
Employer Hunt,2024-03-21 12:38:00,0.2,,,
Client Production,2024-03-21 13:33:00,0.28,,105,110
Employer Hunt,2024-03-21 15:48:00,1.55,,,
Spec,2024-03-21 18:26:00,0.73,,68,69
Spec,2024-03-21 20:25:00,0.97,,68,69
Spec,2024-03-22 12:46:00,0.98,,68,69
