activity,datetime,hours,notes,client_id,project_id
Practicing,2023-04-04 21:06:00,0.27,,,
Practicing,2023-04-04 21:25:00,0.1,,,
Edu Data Science,2023-04-04 21:32:00,0.38,,,
Client Production,2023-04-05 09:56:00,0.07,,89.0,7.0
Client Production,2023-04-05 10:01:00,0.02,,,
Client Production,2023-04-05 10:10:00,0.97,,89.0,3.0
Admin,2023-04-05 11:13:00,0.07,,,
Client Production,2023-04-05 12:47:00,0.45,,89.0,2.0
Client Production,2023-04-05 13:23:00,0.37,,89.0,2.0
Client Production,2023-04-05 14:44:00,0.88,,89.0,1.0
Admin,2023-04-05 15:40:00,0.32,,,
Client Production,2023-04-05 16:00:00,0.43,,89.0,2.0
Client Production,2023-04-05 16:30:00,0.1,,89.0,1.0
Client Production,2023-04-05 16:37:00,0.07,,89.0,3.0
Client Production,2023-04-05 16:41:00,0.08,,89.0,7.0
Client Production,2023-04-05 16:46:00,0.08,,89.0,5.0
Admin,2023-04-05 17:23:00,0.25,,,
Edu Data Science,2023-04-06 09:50:00,0.62,,,
Edu Data Science,2023-04-06 10:38:00,0.27,,,
Admin,2023-04-06 11:00:00,0.17,,,
Admin,2023-04-06 11:41:00,0.52,,,
Practicing,2023-04-06 12:29:00,0.33,,,
Admin,2023-04-07 10:12:00,1.25,,,
Sound Design,2023-04-07 11:35:00,0.33,,,
Spec,2023-04-07 13:07:00,3.0,,18.0,49.0
Edu Data Science,2023-04-09 11:20:00,0.4,,,
Client Production,2023-04-10 10:55:00,2.03,,14.0,21.0
Admin,2023-04-10 16:35:00,1.6,,,
Spec,2023-04-11 10:14:00,2.43,,75.0,56.0
Client Production,2023-04-11 13:21:00,1.5,,38.0,141.0
Client Production,2023-04-11 15:00:00,0.75,,38.0,141.0
Spec,2023-04-12 09:38:00,0.83,,75.0,56.0
Edu Data Science,2023-04-12 12:36:00,1.45,,,
Edu Data Science,2023-04-12 14:08:00,0.08,,,
Admin,2023-04-12 14:32:00,0.38,,,
Admin,2023-04-12 17:00:00,0.55,,,
Edu Data Science,2023-04-12 22:19:00,1.17,,,
Edu Data Science,2023-04-13 00:01:00,0.35,,,
Edu Data Science,2023-04-13 18:16:00,0.1,,,
Edu Data Science,2023-04-13 18:24:00,1.28,,,
Practicing,2023-04-14 13:09:00,0.5,,,
Edu Data Science,2023-04-14 15:05:00,0.33,,,
Edu Data Science,2023-04-14 18:49:00,0.88,,,
Edu Data Science,2023-04-14 21:40:00,0.48,,,
Edu Data Science,2023-04-16 13:10:00,1.08,,,
Edu Data Science,2023-04-16 15:19:00,1.03,,,
Edu Data Science,2023-04-16 22:01:00,0.35,,,
Edu Data Science,2023-04-16 22:35:00,0.03,,,
Edu Data Science,2023-04-16 22:50:00,0.27,,,
Edu Data Science,2023-04-16 23:14:00,0.37,,,
Edu Data Science,2023-04-16 23:56:00,1.07,,,
Admin,2023-04-17 11:24:00,0.25,,,
Practicing,2023-04-17 11:40:00,0.42,,,
Practicing,2023-04-17 12:10:00,0.35,,,
Client Production,2023-04-17 12:34:00,0.65,,38.0,141.0
Client Production,2023-04-17 13:29:00,0.82,,38.0,141.0
Client Production,2023-04-17 15:13:00,0.55,,38.0,141.0
Sound Design,2023-04-17 16:19:00,0.17,,,
Client Production,2023-04-17 17:05:00,0.98,,38.0,141.0
Admin,2023-04-17 18:10:00,0.55,,,
Practicing,2023-04-18 10:44:00,0.53,,,
Edu Data Science,2023-04-18 11:28:00,0.55,,,
Edu Data Science,2023-04-18 12:03:00,0.13,,,
Practicing,2023-04-18 13:16:00,0.13,,,
Practicing,2023-04-18 14:16:00,0.13,,,
Client Production,2023-04-18 15:04:00,0.85,,38.0,141.0
Client Production,2023-04-18 16:24:00,1.43,,38.0,141.0
Edu Data Science,2023-04-18 23:11:00,0.25,,,
Edu Data Science,2023-04-19 11:53:00,0.85,,,
Edu Data Science,2023-04-19 13:55:00,1.15,,,
Admin,2023-04-19 16:02:00,0.18,,,
Practicing,2023-04-19 18:55:00,0.42,,,
Client Production,2023-04-19 19:26:00,0.87,,38.0,141.0
Client Production,2023-04-19 20:22:00,0.42,,38.0,141.0
Edu Data Science,2023-04-19 21:45:00,0.35,,,
Edu Data Science,2023-04-19 22:34:00,0.62,,,
Edu Data Science,2023-04-19 23:50:00,1.25,,,
Edu Data Science,2023-04-20 11:16:00,0.13,,,
Sound Design,2023-04-20 11:25:00,0.1,,,
Client Production,2023-04-20 11:48:00,0.32,,14.0,27.0
Client Production,2023-04-20 12:31:00,0.1,,14.0,27.0
Client Production,2023-04-20 13:07:00,1.7,,14.0,27.0
Edu Data Science,2023-04-20 16:45:00,2.12,,,
Spec,2023-04-21 09:44:00,1.78,,75.0,55.0
Practicing,2023-04-21 12:46:00,0.35,,,
Admin,2023-04-21 13:21:00,0.1,,,
Practicing,2023-04-21 13:33:00,0.37,,,
Meridian Quake,2023-04-21 14:01:00,0.62,,,
Meridian Quake,2023-04-21 16:04:00,0.4,,,
Meridian Quake,2023-04-21 16:45:00,0.7,,,
Meridian Quake,2023-04-21 17:46:00,0.03,,,
Edu Data Science,2023-04-21 20:53:00,0.48,,,
Edu Data Science,2023-04-21 21:41:00,0.83,,,
Edu Data Science,2023-04-21 22:54:00,0.45,,,
Edu Data Science,2023-04-22 21:57:00,1.3,,,
Practicing,2023-04-23 18:27:00,0.3,,,
Edu Data Science,2023-04-23 19:03:00,0.82,,,
Edu Data Science,2023-04-23 20:36:00,0.22,,,
Edu Data Science,2023-04-23 22:30:00,1.17,,,
Practicing,2023-04-24 10:29:00,0.43,,,
Practicing,2023-04-24 10:56:00,0.35,,,
Sound Design,2023-04-24 11:22:00,0.43,,,
Client Production,2023-04-24 11:50:00,0.87,,38.0,141.0
Client Production,2023-04-24 14:19:00,0.95,,38.0,141.0
Meridian Quake,2023-04-24 15:43:00,1.08,,,
Edu Data Science,2023-04-24 18:02:00,0.57,,,
Edu Data Science,2023-04-24 18:57:00,0.35,,,
Edu Data Science,2023-04-24 22:56:00,1.05,,,
Edu Data Science,2023-04-25 00:00:00,0.27,,,
Practicing,2023-04-25 14:34:00,0.45,,,
Admin,2023-04-25 15:08:00,0.2,,,
Admin,2023-04-25 16:30:00,0.33,,,
Admin,2023-04-25 18:10:00,1.1,,,
Edu Data Science,2023-04-25 21:51:00,0.38,,,
Practicing,2023-04-26 11:04:00,0.2,,,
Admin,2023-04-26 11:49:00,0.73,,,
Practicing,2023-04-26 12:47:00,0.37,,,
Spec,2023-04-26 13:10:00,1.05,,86.0,31.0
Practicing,2023-04-26 14:45:00,0.05,,,
Spec,2023-04-26 14:49:00,1.4,,86.0,31.0
Edu Data Science,2023-04-26 23:01:00,0.37,,,
Edu Data Science,2023-04-26 23:32:00,0.33,,,
Edu Data Science,2023-04-27 11:20:00,0.78,,,
Edu Data Science,2023-04-27 12:31:00,1.0,,,
Spec,2023-04-27 17:38:00,2.1,,18.0,47.0
Spec,2023-04-27 20:26:00,0.67,,18.0,49.0
Admin,2023-04-28 07:15:00,1.02,,,
Admin,2023-04-28 08:36:00,0.95,,,
Admin,2023-04-28 10:12:00,1.3,,,
Admin,2023-04-28 12:02:00,0.97,,,
Edu Data Science,2023-04-28 17:46:00,0.8,,,
Edu Data Science,2023-04-28 18:36:00,0.18,,,
Edu Data Science,2023-04-28 22:35:00,0.38,,,
Edu Data Science,2023-04-28 23:24:00,0.37,,,
Practicing,2023-04-29 11:37:00,0.53,,,
Admin,2023-05-01 07:35:00,0.75,,,
Edu Data Science,2023-05-01 08:27:00,0.35,,,
Client Production,2023-05-01 12:46:00,1.37,,38.0,141.0
Client Production,2023-05-01 14:56:00,0.27,,38.0,141.0
Client Production,2023-05-01 16:49:00,0.37,,38.0,141.0
Client Production,2023-05-01 17:33:00,0.63,,38.0,141.0
Edu Data Science,2023-05-01 21:41:00,0.17,,,
Admin,2023-05-01 22:45:00,0.43,,,
Admin,2023-05-02 10:36:00,0.38,,,
Admin,2023-05-02 11:43:00,0.75,,,
Practicing,2023-05-02 12:39:00,0.38,,,
Admin,2023-05-02 13:15:00,0.08,,,
Practicing,2023-05-02 13:59:00,0.73,,,
Client Production,2023-05-02 14:26:00,0.98,,38.0,141.0
Client Production,2023-05-02 17:10:00,1.02,,38.0,141.0
Edu Data Science,2023-05-02 21:33:00,1.28,,,
Edu Data Science,2023-05-02 22:55:00,0.4,,,
Client Production,2023-05-03 09:24:00,2.15,,42.0,97.0
Client Production,2023-05-03 13:34:00,0.03,,6.0,137.0
Admin,2023-05-03 13:39:00,1.0,,,
Edu Data Science,2023-05-04 10:36:00,1.38,,,
Admin,2023-05-04 15:02:00,0.17,,,
Edu Data Science,2023-05-04 15:29:00,0.83,,,
Spec,2023-05-04 18:45:00,0.75,,18.0,47.0
Client Production,2023-05-04 19:47:00,1.87,,18.0,49.0
Admin,2023-05-05 10:31:00,1.42,,,
Sound Design,2023-05-05 14:12:00,0.08,,,
Client Production,2023-05-05 14:21:00,0.37,,38.0,141.0
Spec,2023-05-08 09:50:00,2.65,,75.0,54.0
Admin,2023-05-08 14:14:00,0.47,,,
Sound Design,2023-05-08 14:54:00,0.7,,,
Edu Data Science,2023-05-08 15:39:00,1.17,,,
Edu Data Science,2023-05-08 17:51:00,0.95,,,
Practicing,2023-05-09 09:43:00,0.4,,,
Practicing,2023-05-09 10:11:00,0.32,,,
Spec,2023-05-09 11:06:00,0.82,,,
Spec,2023-05-09 12:48:00,1.1,,,
Admin,2023-05-09 14:08:00,1.48,,,
Edu Data Science,2023-05-10 12:02:00,0.3,,,
Admin,2023-05-10 12:31:00,1.05,,,
Edu Data Science,2023-05-10 14:19:00,0.97,,,
Edu Data Science,2023-05-10 16:25:00,0.73,,,
Edu Data Science,2023-05-10 20:50:00,1.73,,,
Admin,2023-05-10 23:17:00,0.17,,,
Admin,2023-05-11 10:50:00,0.25,,,
Edu Data Science,2023-05-11 17:15:00,0.52,,,
Client Production,2023-05-11 18:43:00,0.53,,18.0,49.0
Client Production,2023-05-11 19:22:00,0.82,,18.0,49.0
Practicing,2023-05-13 16:52:00,0.22,,,
Edu Data Science,2023-05-14 11:36:00,0.15,,,
Edu Data Science,2023-05-15 10:20:00,1.07,,,
Edu Data Science,2023-05-15 11:44:00,1.1,,,
Sound Design,2023-05-15 12:55:00,0.17,,,
Spec,2023-05-15 16:45:00,1.3,,,
Spec,2023-05-15 18:30:00,0.43,,,
Meridian Quake,2023-05-16 10:52:00,0.75,,,
Edu Data Science,2023-05-16 12:50:00,0.32,,,
Edu Data Science,2023-05-16 13:18:00,1.25,,,
Edu Data Science,2023-05-16 15:37:00,0.72,,,
Client Production,2023-05-16 19:02:00,0.38,,38.0,141.0
Edu Data Science,2023-05-16 21:19:00,0.25,,,
Edu Data Science,2023-05-17 10:40:00,0.03,,,
Edu Data Science,2023-05-17 11:00:00,0.58,,,
Edu Data Science,2023-05-17 13:47:00,1.35,,,
Admin,2023-05-17 15:08:00,0.77,,,
Edu Data Science,2023-05-17 20:28:00,0.48,,,
Practicing,2023-05-18 13:13:00,0.33,,,
Client Production,2023-05-18 14:36:00,0.23,,38.0,141.0
Admin,2023-05-18 14:55:00,0.28,,,
Edu Data Science,2023-05-18 15:22:00,0.97,,,
Edu Data Science,2023-05-19 10:13:00,0.62,,,
Admin,2023-05-19 10:50:00,0.6,,,
Edu Data Science,2023-05-19 13:44:00,0.77,,,
Edu Data Science,2023-05-19 14:51:00,0.2,,,
Client Production,2023-05-22 10:54:00,0.15,,,
Admin,2023-05-22 11:05:00,0.13,,,
Admin,2023-05-22 11:33:00,0.7,,,
Admin,2023-05-22 12:43:00,0.57,,,
Client Production,2023-05-22 13:17:00,0.58,,73.0,68.0
Client Production,2023-05-22 14:09:00,0.83,,73.0,68.0
Client Production,2023-05-22 16:13:00,0.6,,73.0,68.0
Sound Design,2023-05-22 16:50:00,0.23,,,
Admin,2023-05-22 17:05:00,0.17,,,
Admin,2023-05-22 17:24:00,0.28,,,
Edu Data Science,2023-05-22 18:31:00,0.45,,,
Practicing,2023-05-22 19:08:00,0.18,,,
Edu Data Science,2023-05-22 22:27:00,1.03,,,
Client Production,2023-05-23 10:32:00,1.67,,14.0,28.0
Client Production,2023-05-23 12:56:00,2.33,,14.0,28.0
Spec,2023-05-23 15:16:00,0.57,,,
Admin,2023-05-24 10:30:00,0.53,,,
Admin,2023-05-24 12:01:00,0.55,,,
Practicing,2023-05-24 13:58:00,0.8,,,
Client Production,2023-05-24 14:48:00,1.07,,73.0,68.0
Spec,2023-05-24 16:44:00,0.9,,,
Edu Data Science,2023-05-24 23:09:00,0.8,,,
Edu Data Science,2023-05-25 09:40:00,0.1,,,
Client Production,2023-05-25 10:41:00,0.98,,14.0,28.0
Client Production,2023-05-25 12:50:00,1.47,,14.0,28.0
Client Production,2023-05-25 15:06:00,0.73,,14.0,28.0
Client Production,2023-05-25 19:03:00,1.7,,18.0,49.0
Client Production,2023-05-25 20:47:00,0.27,,18.0,49.0
Practicing,2023-05-25 21:35:00,0.23,,,
Edu Data Science,2023-05-25 22:01:00,0.52,,,
Edu Data Science,2023-05-26 09:15:00,0.3,,,
Sound Design,2023-05-26 11:26:00,0.0,,,
Spec,2023-05-26 11:54:00,1.6,,,
Admin,2023-05-26 15:17:00,0.6,,,
Admin,2023-05-26 15:56:00,0.27,,,
Client Production,2023-05-26 16:13:00,0.22,,73.0,68.0
Client Production,2023-05-26 17:18:00,0.45,,73.0,68.0
Client Production,2023-05-26 17:54:00,0.03,,73.0,68.0
Client Production,2023-05-26 20:42:00,1.65,,73.0,68.0
Edu Data Science,2023-05-26 22:44:00,1.08,,,
Spec,2023-05-27 16:10:00,0.23,,,
Edu Data Science,2023-05-28 14:08:00,0.67,,,
Edu Data Science,2023-05-30 09:49:00,0.43,,,
Client Production,2023-05-30 11:03:00,0.88,,73.0,68.0
Client Production,2023-05-30 14:18:00,0.72,,73.0,68.0
Sound Design,2023-05-30 15:09:00,0.08,,,
Sound Design,2023-05-31 10:43:00,0.32,,,
Sound Design,2023-05-31 11:02:00,0.4,,,
Client Production,2023-05-31 11:27:00,0.55,,73.0,68.0
Client Production,2023-05-31 12:42:00,1.47,,73.0,68.0
Edu Data Science,2023-05-31 16:04:00,0.38,,,
Admin,2023-05-31 17:21:00,0.33,,,
Edu Data Science,2023-05-31 21:24:00,1.15,,,
Admin,2023-05-31 22:33:00,0.23,,,
Sound Design,2023-06-01 11:19:00,0.4,,,
Client Production,2023-06-01 13:01:00,0.52,,73.0,68.0
Sound Design,2023-06-01 13:38:00,0.57,,,
Sound Design,2023-06-01 14:37:00,0.62,,,
Sound Design,2023-06-01 15:19:00,0.27,,,
Edu Data Science,2023-06-01 16:01:00,0.4,,,
Sound Design,2023-06-01 19:36:00,1.63,,,
Client Production,2023-06-02 10:50:00,1.62,,73.0,68.0
Sound Design,2023-06-02 12:27:00,0.27,,,
Client Production,2023-06-02 13:34:00,1.1,,73.0,68.0
Spec,2023-06-02 15:26:00,0.55,SWC 2023,60.0,65.0
Edu Data Science,2023-06-02 16:46:00,0.27,,,
Edu Data Science,2023-06-02 17:21:00,0.4,,,
Edu Data Science,2023-06-02 17:51:00,0.03,,,
Edu Data Science,2023-06-02 18:07:00,0.17,,,
Client Production,2023-06-02 18:42:00,0.73,,73.0,68.0
Client Production,2023-06-02 19:33:00,0.15,,73.0,68.0
Sound Design,2023-06-03 14:33:00,1.07,,,
Practicing,2023-06-03 15:17:00,0.08,,,
Practicing,2023-06-03 15:25:00,0.03,,,
Client Production,2023-06-04 18:44:00,2.95,,18.0,49.0
Admin,2023-06-05 10:26:00,0.53,,,
Admin,2023-06-05 13:48:00,0.43,,,
Client Production,2023-06-05 14:15:00,1.6,,73.0,68.0
Sound Design,2023-06-05 16:44:00,0.05,,,
Sound Design,2023-06-05 16:52:00,0.43,,,
Family,2023-06-05 21:01:00,0.33,,,
Edu Data Science,2023-06-05 21:10:00,0.75,,,
Edu Data Science,2023-06-05 23:05:00,0.33,,,
Edu Data Science,2023-06-06 09:14:00,0.07,,,
Edu Data Science,2023-06-06 09:28:00,0.12,,,
Admin,2023-06-06 12:41:00,0.18,,,
Client Production,2023-06-06 12:52:00,0.38,,73.0,68.0
Admin,2023-06-06 13:58:00,0.32,,,
Admin,2023-06-06 16:29:00,0.22,,,
Spec,2023-06-06 17:00:00,0.93,,,
Edu Data Science,2023-06-06 21:09:00,0.67,,,
Meridian Quake,2023-06-07 11:54:00,1.87,,,
Meridian Quake,2023-06-07 14:11:00,1.53,,,
Edu Data Science,2023-06-08 09:34:00,0.75,,,
Admin,2023-06-08 10:19:00,0.13,,,
Edu Data Science,2023-06-08 10:44:00,0.02,,,
Practicing,2023-06-08 12:05:00,0.33,,,
Practicing,2023-06-08 12:27:00,0.32,,,
Client Production,2023-06-08 12:57:00,0.77,,89.0,1.0
Client Production,2023-06-08 15:13:00,0.7,,89.0,2.0
Client Production,2023-06-08 16:06:00,0.4,,,
Admin,2023-06-09 10:00:00,0.3,,,
Edu Data Science,2023-06-09 10:18:00,1.1,,,
Sound Design,2023-06-09 11:52:00,0.85,,,
Client Production,2023-06-09 12:57:00,1.12,,89.0,2.0
Client Production,2023-06-09 16:30:00,1.18,,89.0,2.0
Practicing,2023-06-09 20:03:00,0.23,,,
Practicing,2023-06-09 21:30:00,0.18,,,
Edu Data Science,2023-06-09 22:54:00,0.68,,,
Edu Data Science,2023-06-10 14:51:00,0.92,,,
Edu Data Science,2023-06-11 12:29:00,1.15,,,
Meridian Quake,2023-06-12 10:59:00,1.5,,,
Meridian Quake,2023-06-12 12:59:00,0.22,,,
Meridian Quake,2023-06-12 14:39:00,1.08,,,
Edu Data Science,2023-06-12 20:57:00,0.5,,,
Edu Data Science,2023-06-12 22:17:00,0.15,,,
Admin,2023-06-13 09:51:00,0.25,,,
Practicing,2023-06-13 10:07:00,0.42,,,
Admin,2023-06-13 10:39:00,0.58,,,
Admin,2023-06-13 11:30:00,1.32,,,
Practicing,2023-06-13 13:38:00,0.33,,,
Client Production,2023-06-13 14:03:00,0.87,,18.0,49.0
Client Production,2023-06-13 15:42:00,1.37,,18.0,49.0
Edu Data Science,2023-06-13 17:16:00,0.47,,,
Admin,2023-06-13 17:44:00,0.08,,,
Brilliant,2023-06-13 17:50:00,0.13,,,
Practicing,2023-06-14 10:17:00,0.42,,,
Admin,2023-06-14 10:49:00,0.3,,,
Edu Data Science,2023-06-14 11:09:00,0.63,,,
Admin,2023-06-14 13:33:00,0.98,,,
Edu Data Science,2023-06-14 15:15:00,0.7,,,
Client Production,2023-06-14 16:36:00,0.47,,89.0,1.0
Client Production,2023-06-14 17:11:00,0.78,,89.0,1.0
Practicing,2023-06-15 09:52:00,0.17,,,
Admin,2023-06-15 11:06:00,0.45,,,
Edu Data Science,2023-06-15 11:38:00,0.45,,,
Client Production,2023-06-15 14:11:00,1.97,,73.0,68.0
Client Production,2023-06-15 16:36:00,1.82,,73.0,68.0
Practicing,2023-06-16 09:10:00,0.12,,,
Admin,2023-06-16 10:12:00,0.55,,,
Practicing,2023-06-16 10:51:00,0.4,,,
Meridian Quake,2023-06-16 12:35:00,1.78,,,
Meridian Quake,2023-06-16 14:50:00,0.67,,,
Admin,2023-06-16 21:00:00,0.33,,,
Practicing,2023-06-17 18:39:00,0.12,,,
Client Production,2023-06-17 18:46:00,2.1,,18.0,49.0
Client Production,2023-06-17 21:40:00,0.72,,18.0,49.0
Edu Data Science,2023-06-18 12:52:00,1.03,,,
Edu Data Science,2023-06-18 21:50:00,0.25,,,
Practicing,2023-06-18 22:14:00,0.18,,,
Edu Data Science,2023-06-19 07:30:00,0.4,,,
Admin,2023-06-19 07:55:00,0.13,,,
Admin,2023-06-19 08:05:00,0.52,,,
Client Production,2023-06-19 12:03:00,0.85,,73.0,68.0
Sound Design,2023-06-19 12:54:00,0.2,,,
Client Production,2023-06-19 13:27:00,0.73,,73.0,68.0
Client Production,2023-06-19 14:32:00,1.18,,73.0,68.0
Admin,2023-06-19 15:44:00,0.15,,,
Edu Data Science,2023-06-19 15:53:00,0.18,,,
Admin,2023-06-19 16:17:00,0.15,,,
Client Production,2023-06-19 16:32:00,0.32,,73.0,68.0
Client Production,2023-06-19 21:13:00,1.28,,18.0,49.0
Edu Data Science,2023-06-20 11:17:00,0.52,,,
Edu Data Science,2023-06-20 12:06:00,0.5,,,
Practicing,2023-06-20 13:36:00,0.45,,,
Client Production,2023-06-20 14:07:00,0.17,,18.0,49.0
Practicing,2023-06-20 14:19:00,0.35,,,
Client Production,2023-06-20 14:45:00,0.53,,18.0,49.0
Edu Data Science,2023-06-21 10:49:00,0.27,,,
Edu Data Science,2023-06-21 11:16:00,0.2,,,
Edu Data Science,2023-06-21 11:30:00,0.55,,,
Admin,2023-06-21 13:24:00,0.17,,,
Practicing,2023-06-21 14:05:00,0.5,,,
Client Production,2023-06-21 14:40:00,0.22,,18.0,49.0
Practicing,2023-06-21 16:57:00,0.25,,,
Client Production,2023-06-21 17:13:00,0.85,,18.0,49.0
Client Production,2023-06-21 19:05:00,1.35,,18.0,49.0
Client Production,2023-06-22 09:42:00,1.45,,73.0,68.0
Client Production,2023-06-22 12:08:00,0.43,,73.0,68.0
Client Production,2023-06-22 12:54:00,0.55,,73.0,68.0
Client Production,2023-06-22 13:48:00,0.75,,73.0,68.0
Edu Data Science,2023-06-22 15:09:00,0.52,,,
Edu Data Science,2023-06-22 16:28:00,0.28,,,
Edu Data Science,2023-06-22 16:51:00,0.3,,,
Edu Data Science,2023-06-22 17:24:00,0.43,,,
Edu Data Science,2023-06-22 18:13:00,0.18,,,
Admin,2023-06-22 18:40:00,0.35,,,
Spec,2023-06-23 11:43:00,1.0,,50.0,75.0
Admin,2023-06-23 14:19:00,0.65,,,
Edu Data Science,2023-06-23 15:27:00,0.32,,,
Client Production,2023-06-23 16:46:00,0.57,,73.0,68.0
Edu Data Science,2023-06-23 22:15:00,0.13,,,
Edu Data Science,2023-06-24 10:47:00,0.5,,,
Edu Data Science,2023-06-24 15:33:00,0.6,,,
Edu Data Science,2023-06-25 19:04:00,0.53,,,
Edu Data Science,2023-06-25 21:47:00,0.55,,,
Admin,2023-06-26 09:58:00,0.52,,,
Client Production,2023-06-26 10:38:00,2.43,,73.0,68.0
Admin,2023-06-26 13:47:00,0.53,,,
Practicing,2023-06-26 14:27:00,0.52,,,
Spec,2023-06-26 15:10:00,0.73,,86.0,31.0
Edu Data Science,2023-06-26 16:11:00,0.53,,,
Edu Data Science,2023-06-26 21:34:00,0.52,,,
Edu Data Science,2023-06-26 22:28:00,0.37,,,
Client Production,2023-06-27 10:05:00,0.8,,50.0,75.0
Client Production,2023-06-27 11:20:00,1.3,,50.0,75.0
Client Production,2023-06-27 13:21:00,0.58,,50.0,75.0
Client Production,2023-06-27 14:11:00,0.53,,50.0,75.0
Client Production,2023-06-27 14:52:00,0.83,,50.0,75.0
Admin,2023-06-27 20:27:00,0.33,,,
Admin,2023-06-28 08:40:00,0.22,,,
Edu Data Science,2023-06-28 08:56:00,0.62,,,
Edu Data Science,2023-06-28 09:48:00,0.5,,,
Admin,2023-06-28 10:58:00,0.72,,,
Admin,2023-06-28 11:46:00,0.25,,,
Practicing,2023-06-28 12:10:00,0.55,,,
Admin,2023-06-28 12:50:00,0.2,,,
Admin,2023-06-28 13:12:00,0.15,,,
Admin,2023-06-28 13:56:00,0.68,,,
Client Production,2023-06-28 14:45:00,0.17,,50.0,75.0
Client Production,2023-06-28 15:05:00,0.5,,50.0,75.0
Client Production,2023-06-28 15:48:00,0.52,,50.0,75.0
Admin,2023-06-28 16:20:00,0.08,,,
Client Production,2023-06-28 16:33:00,0.5,,50.0,75.0
Admin,2023-06-29 11:27:00,0.52,,,
Edu Data Science,2023-06-29 12:38:00,0.5,,,
Edu Data Science,2023-06-29 13:27:00,0.33,,,
Edu Data Science,2023-06-29 13:54:00,0.28,,,
Admin,2023-06-29 15:22:00,0.98,,,
Admin,2023-06-29 19:35:00,0.12,,,
Client Production,2023-06-29 21:05:00,0.62,,18.0,47.0
Client Production,2023-06-29 21:55:00,0.65,,18.0,47.0
Edu Data Science,2023-06-30 08:46:00,0.42,,,
Meridian Quake,2023-07-05 10:37:00,4.55,,,
Practicing,2023-07-05 16:10:00,0.25,,,
Programming Portfolio,2023-07-06 04:36:00,0.6,,,
Programming Portfolio,2023-07-06 05:50:00,1.38,,,
Edu Data Science,2023-07-06 07:15:00,0.22,,,
Edu Data Science,2023-07-10 08:45:00,0.3,,,
Edu Data Science,2023-07-10 09:22:00,0.55,,,
Edu Data Science,2023-07-10 10:02:00,0.6,,,
Edu Data Science,2023-07-10 10:47:00,0.5,,,
Programming Portfolio,2023-07-10 13:06:00,0.27,,,
Programming Portfolio,2023-07-10 13:37:00,0.92,,,
Client Production,2023-07-10 15:30:00,0.53,,50.0,75.0
Practicing,2023-07-10 16:16:00,0.53,,,
Edu Data Science,2023-07-10 17:07:00,0.2,,,
Edu Data Science,2023-07-10 21:58:00,0.57,,,
Admin,2023-07-11 11:00:00,0.47,,,
Client Production,2023-07-11 11:40:00,0.77,,73.0,67.0
Practicing,2023-07-11 13:22:00,0.57,,,
Client Production,2023-07-11 15:02:00,0.5,,50.0,75.0
Client Production,2023-07-11 15:47:00,0.5,,50.0,75.0
Client Production,2023-07-11 16:39:00,0.53,,50.0,75.0
Edu Data Science,2023-07-11 22:47:00,0.5,,,
Edu Data Science,2023-07-11 23:38:00,0.65,,,
Practicing,2023-07-12 11:50:00,0.53,,,
Client Production,2023-07-12 13:21:00,0.62,,50.0,75.0
Edu Data Science,2023-07-12 14:43:00,0.58,,,
Programming Portfolio,2023-07-12 16:37:00,0.13,,,
Admin,2023-07-12 16:45:00,0.63,,,
Admin,2023-07-13 07:51:00,0.52,,,
Edu Data Science,2023-07-14 10:46:00,0.63,,,
Programming Portfolio,2023-07-14 12:03:00,0.55,,,
Programming Portfolio,2023-07-14 13:30:00,0.7,,,
Programming Portfolio,2023-07-14 14:29:00,0.6,,,
Programming Portfolio,2023-07-14 15:33:00,0.82,,,
Programming Portfolio,2023-07-15 22:08:00,0.5,,,
Edu Data Science,2023-07-16 17:36:00,0.5,,,
Edu Data Science,2023-07-16 18:43:00,0.55,,,
Meridian Quake,2023-07-17 08:53:00,0.5,,,
Practicing,2023-07-17 09:39:00,0.53,,,
Meridian Quake,2023-07-17 10:27:00,0.22,,,
Meridian Quake,2023-07-17 11:47:00,0.32,,,
Meridian Quake,2023-07-17 12:08:00,0.32,,,
Meridian Quake,2023-07-17 12:32:00,0.38,,,
Meridian Quake,2023-07-17 13:22:00,0.17,,,
Meridian Quake,2023-07-17 13:36:00,0.45,,,
Programming Portfolio,2023-07-17 14:15:00,1.1,,,
Programming Portfolio,2023-07-17 17:07:00,0.33,,,
Spec,2023-07-18 10:07:00,2.13,,17.0,139.0
Spec,2023-07-18 12:58:00,0.07,,17.0,139.0
Spec,2023-07-18 13:38:00,0.97,,17.0,139.0
Spec,2023-07-18 14:48:00,0.32,,17.0,139.0
Programming Portfolio,2023-07-18 15:28:00,0.05,,,
Programming Portfolio,2023-07-18 16:02:00,0.6,,,
Programming Portfolio,2023-07-18 17:46:00,0.77,,,
Edu Data Science,2023-07-18 22:11:00,0.58,,,
Spec,2023-07-19 10:25:00,1.08,,17.0,139.0
Spec,2023-07-19 11:50:00,0.12,,17.0,139.0
Spec,2023-07-19 12:05:00,0.47,,17.0,139.0
Spec,2023-07-19 13:35:00,0.35,,17.0,139.0
Spec,2023-07-19 14:19:00,0.93,,17.0,139.0
Programming Portfolio,2023-07-19 16:33:00,0.87,,,
Programming Portfolio,2023-07-19 20:00:00,1.05,,,
Admin,2023-07-19 21:41:00,0.32,,,
Edu Data Science,2023-07-19 22:34:00,0.25,,,
